Province_State,Country_Region,Lat,Long_
North Dakota,US,48.22390169,-101.54367629999999
Texas,US,31.50999644,-103.09279090000001
Tennessee,US,35.672829899999996,-85.77969117
Oregon,US,45.16292781,-121.16709540000001
Idaho,US,44.45275475,-116.78476880000001
Kansas,US,39.78420784,-97.08753229999999
Indiana,US,39.863344399999995,-85.01044989
Colorado,US,40.55499405,-104.39296209999999
Louisiana,US,30.87882871,-91.41485379999999
Wyoming,US,43.83961191,-104.56748809999999
Washington,US,48.82227976,-121.74900179999999
Montana,US,46.46652491,-109.84646359999999
Texas,US,35.40114335,-100.26995140000001
Nevada,US,39.44157041,-114.89996599999999
Washington,US,46.90022523,-117.52417630000001
Texas,US,33.98842886,-98.70410340000001
Texas,US,30.64655664,-97.60048540000001
Texas,US,31.85008651,-103.04851629999999
Washington,US,46.45738486,-120.73801259999999
Alaska,US,59.890980799999994,-140.36014509999998
Montana,US,45.93955949,-108.26914860000001
Texas,US,33.17320212,-102.82764329999999
California,US,38.68278902,-121.90182879999999
California,US,39.26255932,-121.35356440000001
Alaska,US,65.50815459,-151.39073869999999
American Samoa,US,-14.270999999999999,-170.132
Montserrat,United Kingdom,16.742498,-62.187366000000004
New Caledonia,France,-20.904304999999997,165.618042
,Belize,13.1939,-59.5432
,Egypt,26.820553000000004,30.802497999999996
,Germany,51.165690999999995,10.451526
,Grenada,12.1165,-61.678999999999995
,Israel,31.046051000000002,34.851612
,Kuwait,29.311659999999996,47.481766
,Madagascar,-18.766947000000002,46.869107
,Malaysia,4.210483999999999,101.97576600000001
,Mauritius,-20.348404000000002,57.552152
,Philippines,12.879721,121.77401699999999
,Russia,61.52401,105.31875600000001
,Spain,40.463667,-3.7492199999999998
,United Arab Emirates,23.424076,53.847818000000004
,Vietnam,14.058323999999999,108.277199
Arizona,US,0.0,0.0
Hawaii,US,0.0,0.0
Iowa,US,0.0,0.0
Recovered,Canada,0.0,0.0
Recovered,US,0.0,0.0
,Belize,17.1899,-88.4976
,Laos,19.856270000000002,102.495496
,Libya,26.3351,17.228331
Alaska,US,0.0,0.0
North Carolina,US,0.0,0.0
,Diamond Princess,0.0,0.0
,Guinea-Bissau,11.8037,-15.1804
,Mali,17.570692,-3.996166000000001
,Saint Kitts and Nevis,17.357822,-62.782998
Yukon,Canada,64.2823,-135.0
,Kosovo,42.602636,20.902977
,West Bank and Gaza,31.9522,35.2332
California,US,0.0,0.0
Delaware,US,0.0,0.0
Maryland,US,0.0,0.0
Nebraska,US,0.0,0.0
Wisconsin,US,0.0,0.0
,Burma,21.9162,95.956
Washington,US,46.43197502,-117.5454032
Anguilla,United Kingdom,18.2206,-63.0686
British Virgin Islands,United Kingdom,18.4207,-64.64
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979
,Laos,19.85627,102.495496
,MS Zaandam,0.0,0.0
Virginia,US,0.0,0.0
Michigan,US,42.278056,-83.37861099999998
Connecticut,US,0.0,0.0
Mississippi,US,0.0,0.0
North Dakota,US,0.0,0.0
,Botswana,-22.3285,24.6849
Oklahoma,US,0.0,0.0
Alabama,US,0.0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979
,Burundi,-3.3731,29.9189
,Sierra Leone,8.460555000000001,-11.779889
Arizona,US,35.5313,-109.3783
Arizona,US,35.6648,-111.4753
Texas,US,29.86,-95.39
New Mexico,US,35.7152,-108.2378
Arizona,US,35.402,-110.1403
New Mexico,US,36.3882,-108.2378
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
,Malawi,-13.254307999999998,34.301525
Utah,US,37.3225,-113.4776
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236
Saint Pierre and Miquelon,France,46.8852,-56.3159
,South Sudan,6.8770000000000024,31.307
,Western Sahara,24.2155,-12.8858
,Sao Tome and Principe,0.18636,6.613081
,South Sudan,6.877000000000002,31.307
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
,Yemen,15.552726999999999,48.516388
,Yemen,15.552727,48.516388
,Comoros,-11.6455,43.3333
,Tajikistan,38.861034000000004,71.276093
,Tajikistan,38.861034,71.276093
,Lesotho,-29.609988,28.233608
Abruzzo,Italy,42.35122196,13.39843823
Andalusia,Spain,37.5443,-4.7278
Aragon,Spain,41.5976,-0.9057
Asturias,Spain,43.3614,-5.8593
Baden-Wurttemberg,Germany,48.6616,9.3501
Baleares,Spain,39.710358,2.995148
Basilicata,Italy,40.63947052,15.80514834
Bayern,Germany,48.7904,11.4979
Berlin,Germany,52.52,13.405
Brandenburg,Germany,52.4125,12.5316
Bremen,Germany,53.0793,8.8017
C. Valenciana,Spain,39.484,-0.7533
Calabria,Italy,38.90597598,16.59440194
Campania,Italy,40.83956555,14.25084984
Canarias,Spain,28.2916,-16.6291
Cantabria,Spain,43.1828,-3.9878
Castilla - La Mancha,Spain,39.2796,-3.0977
Castilla y Leon,Spain,41.8357,-4.3976
Catalonia,Spain,41.5912,1.5209
Ceuta,Spain,35.8894,-5.3213
Emilia-Romagna,Italy,44.49436681,11.341720800000001
Extremadura,Spain,39.4937,-6.0679
Friuli Venezia Giulia,Italy,45.6494354,13.76813649
Galicia,Spain,42.5751,-8.1339
Hamburg,Germany,53.5511,9.9937
Hessen,Germany,50.6521,9.1624
La Rioja,Spain,42.2871,2.5396
Lazio,Italy,41.89277044,12.48366722
Liguria,Italy,44.41149315,8.9326992
Lombardia,Italy,45.46679409,9.190347404
Madrid,Spain,40.4168,-3.7038
Marche,Italy,43.61675973,13.5188753
Mecklenburg-Vorpommern,Germany,53.6127,12.4296
Melilla,Spain,35.2923,-2.9381
Molise,Italy,41.55774754,14.65916051
Murcia,Spain,37.9922,-1.1307
Navarra,Spain,42.6954,-1.6761
Niedersachsen,Germany,52.6367,9.8451
Nordrhein-Westfalen,Germany,51.4332,7.6616
P.A. Bolzano,Italy,46.49933453,11.35662422
P.A. Trento,Italy,46.06893511,11.12123097
Pais Vasco,Spain,42.9896,-2.6189
Piemonte,Italy,45.0732745,7.680687483
Puglia,Italy,41.12559576,16.86736689
Rheinland-Pfalz,Germany,50.1183,7.309
Saarland,Germany,49.3964,7.023
Sachsen,Germany,51.1045,13.2017
Sachsen-Anhalt,Germany,51.9503,11.6923
Sardegna,Italy,39.21531192,9.110616306
Schleswig-Holstein,Germany,54.2194,9.6961
Sicilia,Italy,38.11569725,13.362356699999998
Thuringen,Germany,51.011,10.8453
Toscana,Italy,43.76923077,11.25588885
Umbria,Italy,43.10675841,12.38824698
Valle d'Aosta,Italy,45.73750286,7.320149366
Veneto,Italy,45.43490485,12.33845213
La Rioja,Spain,42.2871,-2.5396
Gansu,China,35.7518,104.2861
Hebei,China,37.8957,114.9042
Acre,Brazil,-9.0238,-70.812
Aguascalientes,Mexico,21.8853,-102.2916
Alagoas,Brazil,-9.5713,-36.782
Amapa,Brazil,0.902,-52.003
Amazonas,Brazil,-3.4168,-65.8561
Antofagasta,Chile,-23.6509,-70.3975
Araucania,Chile,-38.9489,-72.3311
Arica y Parinacota,Chile,-18.594,-69.4785
Atacama,Chile,-23.8634,-69.1328
Aysen,Chile,-45.9864,-73.7669
Bahia,Brazil,-12.5797,-41.7007
Baja California,Mexico,30.8406,-115.2838
Baja California Sur,Mexico,26.0444,-111.6661
Biobio,Chile,-37.4464,-72.1416
Campeche,Mexico,19.8301,-90.5349
Ceara,Brazil,-5.4984,-39.3206
Chiapas,Mexico,16.7569,-93.1292
Chihuahua,Mexico,28.63300000000001,-106.0691
Ciudad de Mexico,Mexico,19.4326,-99.1332
Coahuila,Mexico,27.0587,-101.7068
Colima,Mexico,19.1223,-104.0072
Coquimbo,Chile,-29.959,-71.3389
Distrito Federal,Brazil,-15.7998,-47.8645
Durango,Mexico,24.5593,-104.6588
Emilia-Romagna,Italy,44.49436681,11.3417208
Espirito Santo,Brazil,-19.1834,-40.3089
Goias,Brazil,-15.827,-49.8362
Guanajuato,Mexico,21.019000000000002,-101.2574
Guerrero,Mexico,17.4392,-99.5451
Hidalgo,Mexico,20.0911,-98.7624
Jalisco,Mexico,20.6595,-103.3494
Los Lagos,Chile,-41.9198,-72.1416
Los Rios,Chile,-40.231,-72.3311
Magallanes,Chile,-52.368,-70.9863
Maranhao,Brazil,-4.9609,-45.2744
Mato Grosso,Brazil,-12.6819,-56.9211
Mato Grosso do Sul,Brazil,-20.7722,-54.7852
Maule,Chile,-35.5183,-71.6885
Metropolitana,Chile,-33.4376,-70.6505
Mexico,Mexico,19.4969,-99.7233
Michoacan,Mexico,19.5665,-101.7068
Minas Gerais,Brazil,-18.5122,-44.555
Morelos,Mexico,18.6813,-99.1013
Nayarit,Mexico,21.7514,-104.8455
Nuble,Chile,-36.7226,-71.7622
Nuevo Leon,Mexico,25.5922,-99.9962
OHiggins,Chile,-48.4674,-72.5592
Oaxaca,Mexico,17.0732,-96.7266
Para,Brazil,-1.9981,-54.9306
Paraiba,Brazil,-7.24,-36.782
Parana,Brazil,-25.2521,-52.0215
Pernambuco,Brazil,-8.8137,-36.9541
Piaui,Brazil,-7.7183,-42.7289
Puebla,Mexico,19.0414,-98.2063
Queretaro,Mexico,20.5888,-100.3899
Quintana Roo,Mexico,19.1817,-88.4791
Rio Grande do Norte,Brazil,-5.4026,-36.9541
Rio Grande do Sul,Brazil,-30.0346,-51.2177
Rio de Janeiro,Brazil,-22.9068,-43.1729
Rondonia,Brazil,-11.5057,-63.5806
Roraima,Brazil,-2.7376,-62.0751
San Luis Potosi,Mexico,22.1565,-100.9855
Santa Catarina,Brazil,-27.2423,-50.2189
Sao Paulo,Brazil,-23.5505,-46.6333
Sergipe,Brazil,-10.5741,-37.3857
Sinaloa,Mexico,25.1721,-107.4795
Sonora,Mexico,29.2972,-110.3309
Tabasco,Mexico,17.8409,-92.6189
Tamaulipas,Mexico,24.2669,-98.8363
Tarapaca,Chile,-19.9232,-69.5132
Tlaxcala,Mexico,19.3139,-98.2404
Tocantins,Brazil,-10.1753,-48.2982
Valparaiso,Chile,-33.0472,-71.6127
Veracruz,Mexico,19.1738,-96.1342
Yucatan,Mexico,20.7099,-89.0943
Zacatecas,Mexico,22.7709,-102.5832
Aichi,Japan,35.035551,137.211621
Akita,Japan,39.748678999999996,140.408228
Amazonas,Colombia,-1.4429,-71.5724
Amazonas,Peru,-5.077253,-78.050172
Ancash,Peru,-9.407125,-77.67179499999997
Antioquia,Colombia,7.1986,-75.3412
Aomori,Japan,40.781541,140.828896
Apurimac,Peru,-14.027713,-72.975378
Arauca,Colombia,7.0762,-70.7105
Arequipa,Peru,-15.843523999999999,-72.475539
Atlantico,Colombia,10.6966,-74.8741
Ayacucho,Peru,-14.091648000000001,-74.08344
Bolivar,Colombia,8.6704,-74.03
Boyaca,Colombia,5.4545,-73.362
Cajamarca,Peru,-6.4302839999999994,-78.74559599999998
Caldas,Colombia,5.2983,-75.2479
Callao,Peru,-11.954609,-77.136042
Capital District,Colombia,4.711,-74.0721
Caqueta,Colombia,0.8699,-73.8419
Casanare,Colombia,5.7589,-71.5724
Cauca,Colombia,2.705,-76.82600000000002
Cesar,Colombia,9.3373,-73.6536
Chiba,Japan,35.510141,140.198917
Choco,Colombia,5.2528,-76.82600000000002
Cordoba,Colombia,8.0493,-75.574
Cundinamarca,Colombia,5.026,-74.03
Cusco,Peru,-13.191068,-72.153609
Ehime,Japan,33.624835,132.856842
Fukui,Japan,35.846614,136.22465400000002
Fukuoka,Japan,33.526032,130.666949
Fukushima,Japan,37.378867,140.223295
Gifu,Japan,35.778671,137.055925
Guanajuato,Mexico,21.019,-101.2574
Gunma,Japan,36.504478999999996,138.985605
Hiroshima,Japan,34.605309000000005,132.788719
Hokkaido,Japan,43.385711,142.55231799999999
Huancavelica,Peru,-13.023888000000001,-75.00277
Huanuco,Peru,-9.421676,-76.040642
Huila,Colombia,2.5359,-75.5277
Hyogo,Japan,35.039913,134.828057
Ibaraki,Japan,36.303588,140.319591
Ica,Peru,-14.235097,-75.574821
Ishikawa,Japan,36.769464,136.771027
Junin,Peru,-11.541783,-74.876968
Kagawa,Japan,34.217292,133.969047
Kagoshima,Japan,31.009484000000004,130.430665
Kanagawa,Japan,35.415312,139.338983
Kochi,Japan,33.422519,133.367307
Kumamoto,Japan,32.608154,130.74523100000002
Kyoto,Japan,35.253815,135.443341
La Guajira,Colombia,11.3548,-72.5205
La Libertad,Peru,-7.92139,-78.370238
Lambayeque,Peru,-6.3530489999999995,-79.824113
Lima,Peru,-11.766533,-76.60449799999998
Loreto,Peru,-4.124847,-74.424115
Madre de Dios,Peru,-11.972699,-70.53171999999998
Magdalena,Colombia,10.4113,-74.4057
Meta,Colombia,3.272,-73.0877
Mie,Japan,34.508018,136.376013
Miyagi,Japan,38.446859,140.927086
Miyazaki,Japan,32.193203999999994,131.299374
Moquegua,Peru,-16.860271,-70.839046
Nagano,Japan,36.132134,138.045528
Nagasaki,Japan,33.235712,129.608033
Nara,Japan,34.317451,135.871644
Narino,Colombia,1.2892,-77.3579
Niigata,Japan,37.521819,138.918647
Norte de Santander,Colombia,7.9463,-72.8988
Oita,Japan,33.200697,131.43323999999998
Okayama,Japan,34.89246,133.826252
Okinawa,Japan,25.768923,126.668016
Osaka,Japan,34.620965000000005,135.507481
Pasco,Peru,-10.39655,-75.307635
Piura,Peru,-5.133361,-80.335861
Puno,Peru,-14.995826999999998,-69.922726
Putumayo,Colombia,0.436,-75.5277
Quindio,Colombia,4.461,-75.6674
Risaralda,Colombia,5.3158,-75.9928
Saga,Japan,33.286977,130.115738
Saitama,Japan,35.997101,139.347635
San Andres y Providencia,Colombia,12.5567,-81.7185
San Martin,Peru,-7.039531,-76.729127
Santander,Colombia,6.6437,-73.6536
Shiga,Japan,35.21582700000001,136.13806399999999
Shimane,Japan,35.07076,132.55406399999998
Shizuoka,Japan,34.916975,138.40778400000002
Sucre,Colombia,8.814,-74.7233
Tacna,Peru,-17.644160999999997,-70.27756
Tochigi,Japan,36.689912,139.819213
Tokushima,Japan,33.919178,134.242091
Tokyo,Japan,35.711343,139.446921
Tolima,Colombia,4.0925,-75.1545
Tottori,Japan,35.359069,133.863619
Toyama,Japan,36.637464,137.26934599999998
Tumbes,Peru,-3.857496,-80.54525500000003
Ucayali,Peru,-9.621718,-73.444929
Valle del Cauca,Colombia,3.8009,-76.6413
Vaupes,Colombia,0.8554,-70.812
Wakayama,Japan,33.911879,135.505446
Yamagata,Japan,38.448396,140.102154
Yamaguchi,Japan,34.201190000000004,131.573293
Yamanashi,Japan,35.612364,138.61148899999998
